date,platform,channel,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,creative_id,creative_name,landing_page,geo,device,currency,spend,impressions,reach,frequency,clicks,link_clicks,ctr,cpc,video_views,video_view_rate,completed_views,listen_starts,completed_listens,sessions,accounts_created,new_activated_users,conversion_value,source_file,source_grain,attribution_notes,data_confidence,notes
2026-02-13,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,301.5,6238,,,32,32,0.005130,9.4219,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=1; comments=0; shares=0
2026-02-13,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,139.93,5288,,,29,29,0.005484,4.8252,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=5; reactions=3; comments=0; shares=0
2026-02-13,newsletter,newsletter,The Wall Street Skinny,b7792e59-9284-4492-8418-3ccd57478b8f,Primary placement: The Wall Street Skinny 2026-02-13,,,,,,,,,,USD,1000,,,,10,,,100.0000,,,,,,,27,14,,activities + activity_uplifts,campaign,Primary placement activity; incremental = post-window minus baseline; attributed=27,MED,channel=newsletter; status=live; tag=; source=sheets
2026-02-13,other,influencer,Growi UGC,,,,,,,,,,,,USD,,28637,,,,,,,28637,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=1114; comments=62; shares=24; saves=107; posts=4; tiktok_views=28767; ig_views=0
2026-02-13,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,205,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-02-13,podscribe,audio,,permylastemail_global_granola_morningbrew_2368736,Per My Last Email,,Per My Last Email,,,,,,,,USD,0,75,72,,,,,,,,,75,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Morning Brew; visitors=0; visits=0
2026-02-14,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,0,0,,,0,,,,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=0; comments=0; shares=0
2026-02-14,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,246.65,6659,,,26,26,0.003904,9.4865,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=5; comments=0; shares=0
2026-02-14,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,117.13,4444,,,25,25,0.005626,4.6852,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=1; comments=0; shares=0
2026-02-14,other,influencer,Growi UGC,,,,,,,,,,,,USD,,111089,,,,,,,111089,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=4862; comments=127; shares=52; saves=621; posts=8; tiktok_views=111942; ig_views=0
2026-02-14,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,29,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-02-14,podscribe,audio,,permylastemail_global_granola_morningbrew_2368736,Per My Last Email,,Per My Last Email,,,,,,,,USD,0,131,127,,,,,,,,,131,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Morning Brew; visitors=0; visits=0
2026-02-15,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,200.61,4761,,,21,21,0.004411,9.5529,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=4; reactions=1; comments=0; shares=0
2026-02-15,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,82.56,3432,,,18,18,0.005245,4.5867,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=1; comments=0; shares=0
2026-02-15,newsletter,newsletter,What Plugin,f3fcd788-3fa5-4ce3-a5e0-6c94b43c3c55,Main ad: What Plugin 2026-02-15,,,,,,,,,,USD,254,,,,253,,,1.0040,,,,,,,19,17,,activities + activity_uplifts,campaign,Main ad activity; incremental = post-window minus baseline; attributed=19,MED,channel=newsletter; status=live; tag=; source=sheets
2026-02-15,other,influencer,Growi UGC,,,,,,,,,,,,USD,,153779,,,,,,,153779,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=6018; comments=108; shares=30; saves=653; posts=5; tiktok_views=153779; ig_views=0
2026-02-15,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,36,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-02-15,podscribe,audio,,permylastemail_global_granola_morningbrew_2368736,Per My Last Email,,Per My Last Email,,,,,,,,USD,0,143,138,,,,,,,,,143,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Morning Brew; visitors=0; visits=0
2026-02-16,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,136.97,4184,,,14,14,0.003346,9.7836,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=5; reactions=1; comments=0; shares=0
2026-02-16,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,112.09,2993,,,23,23,0.007685,4.8735,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=4; reactions=0; comments=0; shares=0
2026-02-16,linkedin,paid_social,,urn:li:sponsoredCampaign:485902764,KV_TL ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,89.43,480,,,65,,0.135417,1.3758,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=2; shares=0
2026-02-16,linkedin,paid_social,,urn:li:sponsoredCampaign:485845884,KV_TL ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,96.19999999999999,735,,,96,,0.130612,1.0021,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=1; comments=0; shares=0
2026-02-16,linkedin,paid_social,,urn:li:sponsoredCampaign:485902434,KV_Video Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,105.26,3770,,,10,2,0.002653,10.5260,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-02-16,linkedin,paid_social,,urn:li:sponsoredCampaign:485836714,KV_Video Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,114.14,3068,,,7,1,0.002282,16.3057,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-02-16,other,influencer,Growi UGC,,,,,,,,,,,,USD,,151379,,,,,,,151379,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=6808; comments=108; shares=75; saves=669; posts=7; tiktok_views=151379; ig_views=0
2026-02-16,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,211,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-02-16,podscribe,audio,,permylastemail_global_granola_morningbrew_2368736,Per My Last Email,,Per My Last Email,,,,,,,,USD,0,2332,2216,,,,,,,,,2332,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Morning Brew; visitors=1; visits=1
2026-02-17,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,96.58000000000001,1374,,,10,10,0.007278,9.6580,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=9; reactions=0; comments=0; shares=0
2026-02-17,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,53.36,1731,,,11,11,0.006355,4.8509,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=9; reactions=1; comments=0; shares=0
2026-02-17,linkedin,paid_social,,urn:li:sponsoredCampaign:485902764,KV_TL ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,74.39999999999999,331,,,43,,0.129909,1.7302,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=0; comments=0; shares=0
2026-02-17,linkedin,paid_social,,urn:li:sponsoredCampaign:485845884,KV_TL ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,85.94000000000001,637,,,96,,0.150706,0.8952,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=0; comments=0; shares=0
2026-02-17,linkedin,paid_social,,urn:li:sponsoredCampaign:485902434,KV_Video Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,69.26999999999998,2489,,,5,2,0.002009,13.8540,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=0; comments=0; shares=0
2026-02-17,linkedin,paid_social,,urn:li:sponsoredCampaign:485836714,KV_Video Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,100.37,2059,,,6,2,0.002914,16.7283,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=0; comments=0; shares=0
2026-02-17,newsletter,newsletter,Every,31d6ac8c-f71c-4d02-a42b-19e34be4ff59,Primary placement: Every 2026-02-17,,,,,,,,,,USD,3400,,,,0,,,,,,,,,,58,47,,activities + activity_uplifts,campaign,Primary placement activity; incremental = post-window minus baseline; attributed=38,MED,channel=newsletter; status=live; tag=; source=sheets
2026-02-17,other,influencer,Growi UGC,,,,,,,,,,,,USD,,59968,,,,,,,59968,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=2679; comments=73; shares=47; saves=245; posts=8; tiktok_views=59968; ig_views=0
2026-02-17,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,465,281,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-02-17,podscribe,audio,,permylastemail_global_granola_morningbrew_2368736,Per My Last Email,,Per My Last Email,,,,,,,,USD,0,1228,1152,,,,,,,,,1228,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Morning Brew; visitors=1.7; visits=2.7
2026-02-18,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,120,1677,,,13,13,0.007752,9.2308,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=11; reactions=0; comments=0; shares=0
2026-02-18,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,55,3010,,,10,10,0.003322,5.5000,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=12; reactions=3; comments=0; shares=0
2026-02-18,linkedin,paid_social,,urn:li:sponsoredCampaign:485902764,KV_TL ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,107.85,557,,,79,,0.141831,1.3652,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=0; comments=0; shares=0
2026-02-18,linkedin,paid_social,,urn:li:sponsoredCampaign:485845884,KV_TL ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,91.22999999999998,833,,,104,,0.124850,0.8772,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=1; reactions=0; comments=0; shares=0
2026-02-18,linkedin,paid_social,,urn:li:sponsoredCampaign:485902434,KV_Video Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,96.23000000000002,4043,,,6,1,0.001484,16.0383,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=2; reactions=0; comments=0; shares=0
2026-02-18,linkedin,paid_social,,urn:li:sponsoredCampaign:485836714,KV_Video Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,99.01999999999997,5437,,,20,1,0.003678,4.9510,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=6; reactions=0; comments=0; shares=0
2026-02-18,newsletter,newsletter,GTM Fund,865681e5-2499-4100-b849-58cdcc61044e,newsletter_ad: GTM Fund 2026-02-18,,,,,,,,,,USD,0,,,,0,,,,,,,,,,67,44,,activities + activity_uplifts,campaign,newsletter_ad activity; incremental = post-window minus baseline; attributed=22,LOW,channel=newsletter; status=live; tag=; source=sheets
2026-02-18,newsletter,newsletter,Nomad Cloud,1cbdefb0-e9dc-4a49-8d84-ba0ec04a1d5f,Primary: Nomad Cloud 2026-02-18,,,,,,,,,,USD,1400,,,,0,,,,,,,,,,67,44,,activities + activity_uplifts,campaign,Primary activity; incremental = post-window minus baseline; attributed=22,LOW,channel=newsletter; status=live; tag=; source=sheets
2026-02-18,other,influencer,Growi UGC,,,,,,,,,,,,USD,,44703,,,,,,,44703,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=1710; comments=54; shares=57; saves=166; posts=7; tiktok_views=44703; ig_views=0
2026-02-18,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,245,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-02-18,podscribe,audio,,permylastemail_global_granola_morningbrew_2368736,Per My Last Email,,Per My Last Email,,,,,,,,USD,0,599,539,,,,,,,,,599,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Morning Brew; visitors=2; visits=3
2026-02-19,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,93.59999999999998,1781,,,9,9,0.005053,10.4000,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=7; reactions=1; comments=0; shares=0
2026-02-19,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,71.12,2687,,,13,13,0.004838,5.4708,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=8; reactions=1; comments=0; shares=0
2026-02-19,linkedin,paid_social,,urn:li:sponsoredCampaign:485902764,KV_TL ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,87.91000000000001,911,,,128,,0.140505,0.6868,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=2; reactions=0; comments=0; shares=0
2026-02-19,linkedin,paid_social,,urn:li:sponsoredCampaign:485845884,KV_TL ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,105.39,1557,,,162,,0.104046,0.6506,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=2; reactions=3; comments=0; shares=0
2026-02-19,linkedin,paid_social,,urn:li:sponsoredCampaign:485902434,KV_Video Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,97.14999999999999,3893,,,9,1,0.002312,10.7944,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=6; reactions=1; comments=0; shares=0
2026-02-19,linkedin,paid_social,,urn:li:sponsoredCampaign:485836714,KV_Video Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,95.57,3592,,,6,,0.001670,15.9283,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=4; reactions=1; comments=0; shares=0
2026-02-19,newsletter,newsletter,The next play,ebc7a440-50f1-4ef7-ae93-8ad2dde9ea2a,1 dedicated: The next play 2026-02-19,,,,,,,,,,USD,8000,,,,0,,,,,,,,,,0,0,,activities + activity_uplifts,campaign,1 dedicated activity; incremental = post-window minus baseline; attributed=0,LOW,channel=newsletter; status=booked; tag=; source=sheets
2026-02-19,newsletter,newsletter,GTM Fund,1240f94c-1863-4d34-805f-eef7a7ce6c3f,newsletter_ad: GTM Fund 2026-02-19,,,,,,,,,,USD,0,,,,0,,,,,,,,,,72,22,,activities + activity_uplifts,campaign,newsletter_ad activity; incremental = post-window minus baseline; attributed=48,MED,channel=newsletter; status=live; tag=; source=sheets
2026-02-19,newsletter,newsletter,Superhuman,947df991-f929-4b5d-b583-5a2fc32d583f,Primary Ads: Superhuman 2026-02-19,,,,,,,,,,USD,5000,,,,0,,,,,,,,,,0,0,,activities + activity_uplifts,campaign,Primary Ads activity; incremental = post-window minus baseline; attributed=0,LOW,channel=newsletter; status=booked; tag=; source=sheets
2026-02-19,newsletter,newsletter,The Follow Up,c3ab44f6-2d55-4263-89a2-dfcb13e41d9e,Primary placement: The Follow Up 2026-02-19,,,,,,,,,,USD,600,,,,0,,,,,,,,,,0,0,,activities + activity_uplifts,campaign,Primary placement activity; incremental = post-window minus baseline; attributed=0,LOW,channel=newsletter; status=booked; tag=; source=sheets
2026-02-19,other,influencer,Growi UGC,,,,,,,,,,,,USD,,15988,,,,,,,15988,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=706; comments=19; shares=22; saves=64; posts=5; tiktok_views=15988; ig_views=0
2026-02-19,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,282,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-02-19,podscribe,audio,,permylastemail_global_granola_morningbrew_2368736,Per My Last Email,,Per My Last Email,,,,,,,,USD,0,405,359,,,,,,,,,405,,,,,,podscribe_campaign_daily,campaign,Podscribe pixel-based attribution; impressions = verified listens,high,publisher=Morning Brew; visitors=1.3; visits=2.3
2026-02-20,linkedin,paid_social,,urn:li:sponsoredCampaign:530501546,KV_Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,95.69000001099562,2384,,,11,11,0.004614,8.6991,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=6; reactions=1; comments=0; shares=0
2026-02-20,linkedin,paid_social,,urn:li:sponsoredCampaign:530006296,KV_Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,65.7600001984347,3403,,,12,12,0.003526,5.4800,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=6; reactions=3; comments=0; shares=0
2026-02-20,linkedin,paid_social,,urn:li:sponsoredCampaign:485902764,KV_TL ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,99.74000000000005,2038,,,242,,0.118744,0.4121,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=0; comments=2; shares=0
2026-02-20,linkedin,paid_social,,urn:li:sponsoredCampaign:485845884,KV_TL ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,112.25,2475,,,216,,0.087273,0.5197,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=3; reactions=0; comments=0; shares=0
2026-02-20,linkedin,paid_social,,urn:li:sponsoredCampaign:485902434,KV_Video Meta ads_02/26_Product/Operations_UK/NA_Cold,,,,,,,,,,USD,98.050000011635,3628,,,6,,0.001654,16.3417,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=7; reactions=0; comments=0; shares=0
2026-02-20,linkedin,paid_social,,urn:li:sponsoredCampaign:485836714,KV_Video Meta ads_02/26_Sales_UK/NA_Cold,,,,,,,,,,USD,107,4443,,,8,1,0.001801,13.3750,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=4; reactions=0; comments=0; shares=0
2026-02-20,other,influencer,Growi UGC,,,,,,,,,,,,USD,,23743,,,,,,,23743,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=966; comments=20; shares=12; saves=85; posts=6; tiktok_views=23743; ig_views=0
2026-02-20,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,222,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
